,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1,X,LAT,LON,idx,NBR_LIST,NBR_COUNT,NBR_MATCH,latcut,loncut,Bin,CALL_LIST,BLIGHT_LIST,CRIME_LIST
1105,1105,252075,252075,252076,42.3590954489,-83.0337391745,252076,[3522],1,True,5.0,7.0,57,[],"['Failure of owner to keep property, its sidewalks, or adjoining public property free from solid waste']",[]
1106,1106,309603,309603,309605,42.4106898325,-83.063713677,309605,[],0,False,9.0,6.0,96,[],[],['ASSAULT']
1107,1107,57071,57071,57070,42.4426252709,-83.0852786562,57070,[],0,False,,6.0,NA6,[],[],[]
1108,1108,293974,293974,293976,42.4280128241,-83.095345606,293976,[6321],1,True,9.0,6.0,96,[],[],[]
1109,1109,65045,65045,65045,42.439653261,-83.0718751949,65045,[],0,False,,6.0,NA6,[],[],[]
1110,1110,338602,338602,338604,42.4330097351,-82.9762056198,338604,"[6153, 6154]",2,True,,9.0,NA9,[],"['Failure of owner to keep property, its sidewalks, or adjoining public property free from solid waste', 'Excessive weeds or plant growth one- or two-family dwelling or commercial Building']","['TRAFFIC VIOLATIONS-MOTORCYCLE VIOLATIONS', 'TRAFFIC VIOLATIONS-DRIVING ON SUSPENDED', 'DANGEROUS DRUGS', 'HEALTH-SAFETY', 'DANGEROUS DRUGS', 'TRAFFIC VIOLATIONS-DRIVING ON SUSPENDED']"
1111,1111,344713,344713,344715,42.4057490516,-83.2678041167,344715,[],0,False,8.0,1.0,81,[],[],[]
1112,1112,48054,48054,48053,42.3507809473,-83.0061992265,48053,[1613],1,True,5.0,8.0,58,[],['Failure of owner to obtain certificate of compliance'],[]
1113,1113,135751,135751,135751,42.441958772,-83.084747657,135751,[],0,False,,6.0,NA6,[],[],['ASSAULT']
1114,1114,22149,22149,22148,42.3569324479,-83.0257006898,22148,[3712],1,True,5.0,8.0,58,[],"['Failure of owner to obtain certificate of compliance', 'Failure of owner to obtain certificate of compliance', 'Allowing bulk solid waste to lie or accumulate on or about the premises']",['OBSTRUCTING JUDICIARY']
1115,1115,307955,307955,307957,42.3792300301,-83.1633223655,307957,[],0,False,7.0,4.0,74,[],[],[]
1116,1116,371089,371089,371091,42.4258893425,-83.1051275734,371091,[4843],1,True,9.0,5.0,95,[],[],[]
1117,1117,9325,9325,9324,42.4287970164,-83.2549921269,9324,[],0,False,9.0,1.0,91,[],[],"['LARCENY', 'BURGLARY', 'TRAFFIC VIOLATIONS-MOTORCYCLE VIOLATIONS', 'TRAFFIC VIOLATIONS-MOTORCYCLE VIOLATIONS', 'LARCENY']"
1118,1118,382,382,381,42.3784064436,-82.9595616449,381,[],0,False,7.0,9.0,79,[],[],[]
1119,1119,109494,109494,109494,42.2989896988,-83.1282658822,109494,[5369],1,True,1.0,5.0,15,[],['Failure of owner to obtain certificate of compliance'],['DANGEROUS DRUGS']
1120,1120,291906,291906,291908,42.3356635034,-83.0172196707,291908,[2882],1,True,4.0,8.0,48,[],[],"['TRAFFIC VIOLATIONS-MOTORCYCLE VIOLATIONS', 'LARCENY', 'LARCENY']"
1121,1121,275404,275404,275406,42.3635154394,-83.0371941733,275406,[],0,False,6.0,7.0,67,[],[],[]
1122,1122,97639,97639,97639,42.4136843463,-82.9523242877,97639,[],0,False,9.0,9.0,99,[],[],[]
1123,1123,152049,152049,152049,42.371548895,-82.9915748562,152049,[1889],1,True,6.0,8.0,68,[],[],[]
1124,1124,347806,347806,347808,42.3441405477,-83.091561512,347808,[3645],1,True,5.0,6.0,56,[],[],[]
1125,1125,162480,162480,162481,42.3669426399,-83.2627941206,162481,[],0,False,6.0,1.0,61,[],[],[]
1126,1126,43629,43629,43628,42.3899344416,-83.1079595245,43628,[1958],1,True,7.0,5.0,75,[],"['Failure of owner to obtain certificate of compliance', 'Failure to obtain certificate of registration for rental property', 'Failure of owner to obtain certificate of compliance', 'Failure to obtain certificate of registration for rental property', 'Failure of owner to obtain certificate of compliance', 'Failure to obtain certificate of registration for rental property', 'Failure of owner to obtain certificate of compliance', 'Failure to obtain certificate of registration for rental property']",[]
1127,1127,79855,79855,79855,42.4041180501,-83.2306471881,79855,[],0,False,8.0,2.0,82,[],[],[]
1128,1128,210822,210822,210823,42.4299128392,-83.1109965599,210823,"[3069, 3695]",2,True,9.0,5.0,95,[],[],[]
1129,1129,52877,52877,52876,42.325624129,-83.1270984104,52876,[],0,False,4.0,5.0,45,[],[],"['TRAFFIC VIOLATIONS-MOTORCYCLE VIOLATIONS', 'AGGRAVATED ASSAULT']"
1130,1130,119762,119762,119762,42.3858683439,-83.0107197842,119762,[4256],1,True,7.0,8.0,78,[],[],[]
1131,1131,114516,114516,114516,42.3520039431,-83.0058627293,114516,[4544],1,True,5.0,8.0,58,[],"['Failure of owner to obtain certificate of compliance', 'Failure of owner to obtain certificate of compliance', 'Allowing bulk solid waste to lie or accumulate on or about the premises']",[]
1132,1132,305620,305620,305622,42.4023573264,-82.9785105335,305622,[2453],1,True,8.0,9.0,89,[],"['Failure to obtain certificate of registration for rental property', 'Failure of owner to obtain certificate of compliance', 'Excessive weeds or plant growth one- or two-family dwelling or commercial Building', 'Allowing bulk solid waste to lie or accumulate on or about the premises']",[]
1133,1133,134216,134216,134216,42.3070041794,-83.1292043876,134216,[],0,False,3.0,5.0,35,[],[],['LARCENY']
1134,1134,310233,310233,310235,42.3141521423,-83.1070969409,310235,"[5359, 5360]",2,True,3.0,5.0,35,[],"['Failure of owner to keep property, its sidewalks, or adjoining public property free from solid waste', 'Failure of owner to keep property, its sidewalks, or adjoining public property free from solid waste', 'Failure of owner to keep property, its sidewalks, or adjoining public property free from solid waste', 'Excessive weeds or plant growth one- or two-family dwelling or commercial Building']",[]
1135,1135,313265,313265,313267,42.3300505703,-83.0732640351,313267,[2916],1,True,4.0,6.0,46,[],"['Failure of owner to keep property, its sidewalks, or adjoining public property free from solid waste', 'Rodent harborage one-or two-family dwelling or commercial building']",[]
1136,1136,72283,72283,72283,42.3362930903,-83.1146569489,72283,[],0,False,5.0,5.0,55,[],[],[]
1137,1137,369119,369119,369121,42.3875164519,-83.1110535133,369121,[],0,False,7.0,5.0,75,[],[],[]
1138,1138,102276,102276,102276,42.3555534494,-83.023540193,102276,[4613],1,True,5.0,8.0,58,[],"['Failure to maintain vacant one- or two- family dwelling or building', 'Excessive weeds or plant growth one- or two-family dwelling or commercial Building', 'Excessive weeds or plant growth one- or two-family dwelling or commercial Building']",[]
1139,1139,200462,200462,200463,42.4097453965,-82.9346009336,200463,[],0,False,8.0,,8NA,[],[],[]
1140,1140,117898,117898,117898,42.3980320224,-83.1956952863,117898,[],0,False,8.0,3.0,83,[],[],[]
1141,1141,364421,364421,364423,42.4186442601,-82.9858090048,364423,"[5379, 5380]",2,True,9.0,9.0,99,[],"['Excessive weeds or plant growth one- or two-family dwelling or commercial Building', 'Failure of owner to keep property, its sidewalks, or adjoining public property free from solid waste']",[]
1142,1142,213238,213238,213239,42.3620596352,-83.2254491984,213239,[],0,False,6.0,2.0,62,[],[],"['ASSAULT', 'ASSAULT']"
1143,1143,114839,114839,114839,42.3870653472,-83.0165172704,114839,[4749],1,True,7.0,8.0,78,[],['Excessive weeds or plant growth one- or two-family dwelling or commercial Building'],[]
1144,1144,202504,202504,202505,42.4128173389,-83.0738591506,202505,[],0,False,9.0,6.0,96,[],[],[]
1145,1145,158283,158283,158283,42.4401419885,-83.2583246245,158283,[],0,False,,1.0,NA1,[],[],['TRAFFIC VIOLATIONS-MOTORCYCLE VIOLATIONS']
1146,1146,85641,85641,85641,42.4410397092,-82.9765091349,85641,[5528],1,True,,9.0,NA9,[],[],[]
1147,1147,344441,344441,344443,42.4345527357,-82.9737316447,344443,[1616],1,True,,9.0,NA9,[],"['Failure to obtain certificate of registration for rental property', 'Failure of owner to obtain certificate of compliance', 'Failure to obtain certificate of registration for rental property', 'Failure to maintain accessory structure(s) one-or two- family dwelling or commercial building', 'Defective door, skylight, or window frame(s) one- or two-family dwelling or commercial building', 'Defective exterior wall(s) one- or two-family dwelling or commercial building', 'Failure of owner to obtain certificate of compliance']","['TRAFFIC VIOLATIONS-MOTORCYCLE VIOLATIONS', 'TRAFFIC VIOLATIONS-MOTORCYCLE VIOLATIONS']"
1148,1148,221642,221642,221643,42.3769578614,-83.0016692905,221643,[6541],1,True,6.0,8.0,68,[],[],['TRAFFIC VIOLATIONS-MOTORCYCLE VIOLATIONS']
1149,1149,134814,134814,134814,42.311424665,-83.1256493998,134814,[4001],1,True,3.0,5.0,35,[],"['Failure of owner to obtain certificate of compliance', 'Failure of owner to obtain certificate of compliance', 'Failure of owner to keep property, its sidewalks, or adjoining public property free from solid waste']",['TRAFFIC VIOLATIONS-MOTORCYCLE VIOLATIONS']
1150,1150,224392,224392,224393,42.4081732877,-83.0204142987,224393,"[5409, 5410, 5411]",3,True,8.0,8.0,88,[],[],[]
1151,1151,124927,124927,124927,42.3324251335,-83.1512608627,124927,[2286],1,True,4.0,4.0,44,['Abandoned Vehicle'],"['Failure of owner to keep property, its sidewalks, or adjoining public property free from solid waste', 'Excessive weeds or plant growth one- or two-family dwelling or commercial Building']",['TRAFFIC VIOLATIONS-MOTORCYCLE VIOLATIONS']
1152,1152,319662,319662,319664,42.3574005189,-83.0985965114,319664,[],0,False,6.0,6.0,66,[],[],[]
1153,1153,327556,327556,327558,42.4092018408,-83.0669006656,327558,[2708],1,True,8.0,6.0,86,[],['Allowing bulk solid waste to lie or accumulate on or about the premises'],[]
1154,1154,96797,96797,96797,42.4178323765,-83.1152775336,96797,[],0,False,9.0,5.0,95,[],[],"['SOLICITATION', 'ROBBERY', 'TRAFFIC VIOLATIONS-MOTORCYCLE VIOLATIONS', 'DAMAGE TO PROPERTY', 'STOLEN VEHICLE', 'STOLEN VEHICLE']"
1155,1155,384319,384319,384321,42.3947164292,-83.1084465286,384321,[],0,False,8.0,5.0,85,[],[],[]
1156,1156,75874,75874,75874,42.4080993475,-83.0699346551,75874,[6738],1,True,8.0,6.0,86,[],[],[]
1157,1157,199835,199835,199836,42.4087834944,-83.1932777975,199836,[4120],1,True,8.0,3.0,83,[],"['Failure of owner to obtain certificate of compliance', 'Failure to obtain certificate of registration for rental property', 'Failure of owner to obtain certificate of compliance', 'Failure to obtain certificate of registration for rental property', 'Allowing bulk solid waste to lie or accumulate on or about the premises', 'Excessive weeds or plant growth one- or two-family dwelling or commercial Building']",['DANGEROUS DRUGS']
1158,1158,323882,323882,323884,42.4231862516,-82.9832425368,323884,[6570],1,True,9.0,9.0,99,[],"['Failure of owner of one- or two-family dwelling to comply with an emergency or imminent danger order concerining an unsafe or unsanitary structure or unlawful occupancy', 'Rodent harborage one-or two-family dwelling or commercial building']",[]
1159,1159,187179,187179,187180,42.3893545901,-83.2646041192,187180,[],0,False,7.0,1.0,71,[],[],[]
1160,1160,201872,201872,201873,42.3613460297,-83.1200029625,201873,[4389],1,True,6.0,5.0,65,[],[],[]
1161,1161,79306,79306,79306,42.3510425731,-83.136490912,79306,[],0,False,6.0,5.0,65,[],[],[]
1162,1162,159715,159715,159715,42.4300428312,-83.1053630774,159715,[4810],1,True,,5.0,NA5,[],[],[]
1163,1163,177643,177643,177644,42.3750264373,-83.0666161163,177644,[],0,False,7.0,6.0,76,[],[],['TRAFFIC VIOLATIONS-MOTORCYCLE VIOLATIONS']
1164,1164,172193,172193,172194,42.3713415575,-83.1709143411,172194,[],0,False,7.0,3.0,73,[],[],[]
1165,1165,225121,225121,225122,42.4441496522,-83.0010469286,225122,[],0,False,,8.0,NA8,[],[],[]
1166,1166,175710,175710,175711,42.3391160439,-83.0719540507,175711,"[2578, 3845, 3846]",3,True,4.0,6.0,46,['Illegal Dumping / Illegal Dump Sites'],['Allowing bulk solid waste to lie or accumulate on or about the premises'],[]
1167,1167,204317,204317,204318,42.3503190032,-83.0629655886,204318,[],0,False,6.0,6.0,66,[],[],['DAMAGE TO PROPERTY']
1168,1168,355758,355758,355760,42.2995586805,-83.1057644273,355760,[6099],1,True,1.0,5.0,15,[],"['Failure of owner to obtain certificate of compliance', 'Failure of owner to obtain certificate of compliance', 'Failure of owner to obtain certificate of compliance', 'Failure of owner to obtain certificate of compliance', 'Failure to obtain certificate of registration for rental property', 'Failure of owner to keep property, its sidewalks, or adjoining public property free from solid waste', 'Rodent harborage one-or two-family dwelling or commercial building', 'Failure of owner to keep property, its sidewalks, or adjoining public property free from solid waste', 'Failure of owner to keep property, its sidewalks, or adjoining public property free from solid waste', 'Failure of owner to keep property, its sidewalks, or adjoining public property free from solid waste', 'Failure of owner to keep property, its sidewalks, or adjoining public property free from solid waste', 'Failure of owner to keep property, its sidewalks, or adjoining public property free from solid waste', 'Failure of owner to keep property, its sidewalks, or adjoining public property free from solid waste', 'Failure of owner to obtain certificate of compliance', 'Failure to obtain certificate of registration for rental property', 'Allowing bulk solid waste to lie or accumulate on or about the premises', 'Allowing bulk solid waste to lie or accumulate on or about the premises', 'Allowing bulk solid waste to lie or accumulate on or about the premises', 'Excessive weeds or plant growth one- or two-family dwelling or commercial Building', 'Allowing bulk solid waste to lie or accumulate on or about the premises']",[]
1169,1169,365142,365142,365144,42.3080006509,-83.0970964548,365144,[5936],1,True,2.0,6.0,26,['Potholes'],['Failure of owner to obtain certificate of compliance'],[]
1170,1170,41311,41311,41310,42.4379918164,-83.110055572,41310,"[6358, 6359]",2,True,,5.0,NA5,[],[],[]
1171,1171,378226,378226,378228,42.3096461705,-83.1268788955,378228,[2440],1,True,2.0,5.0,25,[],[],[]
1172,1172,32105,32105,32104,42.3517425384,-83.1034234932,32104,[],0,False,6.0,5.0,65,[],[],[]
1173,1173,11673,11673,11672,42.4454558464,-83.146629962,11672,[],0,False,,4.0,NA4,[],[],[]
1174,1174,361155,361155,361157,42.3931189302,-82.9439963127,361157,[],0,False,8.0,,8NA,[],[],['FRAUD']
1175,1175,361322,361322,361324,42.3646369266,-83.0280121986,361324,[4865],1,True,6.0,8.0,68,[],"['Failure of owner to keep property, its sidewalks, or adjoining public property free from solid, medical or hazardous waste', 'Defective or no building identification one- or two-family dwelling or commercial building']",[]
1176,1176,49355,49355,49354,42.4200104253,-83.1585869059,49354,[],0,False,9.0,4.0,94,[],[],['BURGLARY']
1177,1177,212297,212297,212298,42.4460036798,-83.0250773552,212298,[],0,False,,7.0,NA7,[],[],['BURGLARY']
1178,1178,158207,158207,158207,42.4270843346,-83.1013325865,158207,"[3049, 3554]",2,True,9.0,5.0,95,[],"['Failure of owner to obtain certificate of compliance', 'Failure to obtain certificate of registration for rental property', 'Failure of owner to obtain certificate of compliance']",['TRAFFIC VIOLATIONS-MOTORCYCLE VIOLATIONS']
